,Person,Platform,Movie,RR,EDA
0,4.0,1.0,1.0,0.7858356,1.5493
0,4.0,1.0,1.0,0.84130403,1.5478
0,4.0,1.0,1.0,0.85614347,1.5478
0,4.0,1.0,1.0,0.80377365,1.5463
0,4.0,1.0,1.0,0.8055203,1.5448
0,4.0,1.0,1.0,0.83173782,1.5448
0,4.0,1.0,1.0,0.80638267,1.5433
0,4.0,1.0,1.0,0.76676432,1.5433
0,4.0,1.0,1.0,0.81712891,1.5418
0,4.0,1.0,1.0,,1.5403
0,5.0,1.0,1.0,0.74766885,1.6018
0,5.0,1.0,1.0,0.76759959,1.6018
0,5.0,1.0,1.0,0.87793676,1.6003
0,5.0,1.0,1.0,0.82371192,1.6018
0,5.0,1.0,1.0,0.65975902,1.6093
0,5.0,1.0,1.0,0.89303977,1.6078
0,5.0,1.0,1.0,0.85923092,1.6063
0,5.0,1.0,1.0,0.70249757,1.6063
0,5.0,1.0,1.0,0.8546947,1.6033
0,5.0,1.0,1.0,0.86458333,1.6048
0,5.0,1.0,1.0,0.709375,1.6033
0,5.0,1.0,1.0,0.83774038,1.6033
0,5.0,1.0,1.0,0.93359375,1.6018
0,5.0,1.0,1.0,0.63231489,1.6003
0,5.0,1.0,1.0,0.81598082,1.5988
0,5.0,1.0,1.0,0.86510834,1.5958
0,5.0,1.0,1.0,0.84368846,1.5958
0,5.0,1.0,1.0,0.75787483,1.5958
0,5.0,1.0,1.0,0.93512528,1.5943
0,5.0,1.0,1.0,0.84042358,1.5943
0,5.0,1.0,1.0,0.82087699,1.5928
0,5.0,1.0,1.0,0.92602539,1.5928
0,5.0,1.0,1.0,0.8771875,1.5913
0,5.0,1.0,1.0,0.74239095,1.5898
0,5.0,1.0,1.0,0.66684651,1.5898
0,5.0,1.0,1.0,0.68167571,1.5883
0,5.0,1.0,1.0,0.99061666,1.5868
0,5.0,1.0,1.0,0.79113051,1.5868
0,5.0,1.0,1.0,0.90775391,1.5853
0,5.0,1.0,1.0,0.96907682,1.5853
0,5.0,1.0,1.0,0.74482857,1.5853
0,5.0,1.0,1.0,0.81341912,1.5838
0,5.0,1.0,1.0,0.82617188,1.5823
0,5.0,1.0,1.0,0.69135417,1.5823
0,5.0,1.0,1.0,1.0726336,1.5793
0,5.0,1.0,1.0,0.72118433,1.5778
0,5.0,1.0,1.0,0.91629225,1.5778
0,5.0,1.0,1.0,0.8896607,1.5778
0,5.0,1.0,1.0,0.84861866,1.5808
0,5.0,1.0,1.0,0.92660362,1.5823
0,5.0,1.0,1.0,0.91945377,1.5823
0,5.0,1.0,1.0,0.85543522,1.5868
0,5.0,1.0,1.0,0.92540148,1.5883
0,5.0,1.0,1.0,0.95442708,1.5853
0,5.0,1.0,1.0,0.99169361,1.5853
0,5.0,1.0,1.0,0.76747124,1.5838
0,5.0,1.0,1.0,0.75136483,1.5853
0,5.0,1.0,1.0,0.98082386,1.5823
0,5.0,1.0,1.0,0.75438702,1.5823
0,5.0,1.0,1.0,0.92400119,1.5808
0,5.0,1.0,1.0,0.89010528,1.5808
0,5.0,1.0,1.0,0.82161458,1.5778
0,5.0,1.0,1.0,0.84340798,1.5778
0,5.0,1.0,1.0,0.75426962,1.5778
0,5.0,1.0,1.0,0.72983871,1.5763
0,5.0,1.0,1.0,0.80127446,1.5748
0,5.0,1.0,1.0,0.81422602,1.5733
0,5.0,1.0,1.0,0.94296875,1.5718
0,5.0,1.0,1.0,0.94613821,1.5703
0,5.0,1.0,1.0,0.98726223,1.5703
0,5.0,1.0,1.0,0.73330966,1.5673
0,5.0,1.0,1.0,0.82973346,1.5673
0,5.0,1.0,1.0,0.76604567,1.5673
0,5.0,1.0,1.0,0.84325428,1.5658
0,5.0,1.0,1.0,0.83183046,1.5643
0,5.0,1.0,1.0,0.75303819,1.5628
0,5.0,1.0,1.0,0.87471136,1.5628
0,5.0,1.0,1.0,1.0174392,1.5613
0,5.0,1.0,1.0,0.84056982,1.5598
0,5.0,1.0,1.0,0.67523193,1.5583
0,5.0,1.0,1.0,0.86400719,1.5583
0,5.0,1.0,1.0,0.78020833,1.5553
0,5.0,1.0,1.0,0.76429521,1.5538
0,5.0,1.0,1.0,0.92465572,1.5553
0,5.0,1.0,1.0,0.92912046,1.5568
0,5.0,1.0,1.0,0.73626078,1.5553
0,5.0,1.0,1.0,0.90992254,1.5538
0,5.0,1.0,1.0,0.90870824,1.5523
0,5.0,1.0,1.0,0.70495239,1.5508
0,5.0,1.0,1.0,0.88557799,1.5523
0,5.0,1.0,1.0,0.90339218,1.5553
0,5.0,1.0,1.0,0.80517578,1.5553
0,5.0,1.0,1.0,0.80430406,1.5598
0,5.0,1.0,1.0,1.0555863,1.5598
0,5.0,1.0,1.0,0.74183239,1.5643
0,5.0,1.0,1.0,0.86876433,1.5598
0,5.0,1.0,1.0,0.93398115,1.5613
0,5.0,1.0,1.0,0.86080003,1.5553
0,5.0,1.0,1.0,0.79856576,1.5538
0,5.0,1.0,1.0,0.90483469,1.5523
0,5.0,1.0,1.0,1.0268493,1.5523
0,5.0,1.0,1.0,0.71239682,1.5493
0,5.0,1.0,1.0,0.86931818,1.5478
0,5.0,1.0,1.0,0.9375,1.5463
0,5.0,1.0,1.0,0.88402267,1.5448
0,5.0,1.0,1.0,0.72018701,1.5403
0,5.0,1.0,1.0,0.93676758,1.5403
0,5.0,1.0,1.0,0.86637153,1.5403
0,5.0,1.0,1.0,0.72837985,1.5373
0,5.0,1.0,1.0,0.75532095,1.5343
0,5.0,1.0,1.0,0.84090909,1.5358
0,5.0,1.0,1.0,0.69051055,1.5313
0,5.0,1.0,1.0,0.91477688,1.5313
0,5.0,1.0,1.0,0.83210723,1.5298
0,5.0,1.0,1.0,0.90778868,1.5283
0,5.0,1.0,1.0,0.84314016,1.5268
0,5.0,1.0,1.0,0.79819623,1.5268
0,5.0,1.0,1.0,0.80293252,1.5238
0,5.0,1.0,1.0,1.16997,1.5238
0,5.0,1.0,1.0,1.1113768,1.5223
0,5.0,1.0,1.0,0.82959223,1.5193
0,5.0,1.0,1.0,0.72336491,1.5178
0,5.0,1.0,1.0,0.80586317,1.5178
0,5.0,1.0,1.0,0.84778811,1.5133
0,5.0,1.0,1.0,0.65959439,1.5133
0,5.0,1.0,1.0,0.86014411,1.5118
0,5.0,1.0,1.0,0.95669158,1.5118
0,5.0,1.0,1.0,0.65246582,1.5103
0,5.0,1.0,1.0,0.81692073,1.5088
0,5.0,1.0,1.0,0.77424823,1.5058
0,5.0,1.0,1.0,0.68921875,1.5058
0,5.0,1.0,1.0,0.7475142,1.5043
0,5.0,1.0,1.0,0.7891226,1.5028
0,5.0,1.0,1.0,0.73143481,1.4998
0,5.0,1.0,1.0,0.80764739,1.4983
0,5.0,1.0,1.0,0.84606886,1.4968
0,5.0,1.0,1.0,0.84463953,1.4953
0,5.0,1.0,1.0,0.85744839,1.4968
0,5.0,1.0,1.0,0.77334269,1.4953
0,5.0,1.0,1.0,0.71738171,1.4938
0,5.0,1.0,1.0,0.8696393,1.4923
0,5.0,1.0,1.0,0.80655652,1.4908
0,5.0,1.0,1.0,0.79602051,1.4893
0,5.0,1.0,1.0,0.90343962,1.4893
0,5.0,1.0,1.0,0.92578125,1.4863
0,5.0,1.0,1.0,0.73518262,1.4848
0,5.0,1.0,1.0,0.84226955,1.4863
0,5.0,1.0,1.0,0.79767981,1.4848
0,5.0,1.0,1.0,0.68308025,1.4833
0,5.0,1.0,1.0,0.73637979,1.4833
0,5.0,1.0,1.0,0.76446368,1.4803
0,5.0,1.0,1.0,,1.4788
0,6.0,1.0,1.0,0.94274554,11.4235
0,6.0,1.0,1.0,0.88995974,11.4082
0,6.0,1.0,1.0,0.88380208,11.4439
0,6.0,1.0,1.0,0.87135074,11.4439
0,6.0,1.0,1.0,0.80907534,11.4592
0,6.0,1.0,1.0,0.84784963,11.4388
0,6.0,1.0,1.0,0.90278341,11.4133
0,6.0,1.0,1.0,0.9079674,11.4031
0,6.0,1.0,1.0,0.92032252,11.4286
0,6.0,1.0,1.0,0.94469142,11.4082
0,6.0,1.0,1.0,0.93740473,11.3827
0,6.0,1.0,1.0,0.90807739,11.3623
0,6.0,1.0,1.0,0.90129984,11.3521
0,6.0,1.0,1.0,0.90134171,11.3368
0,6.0,1.0,1.0,0.85237419,11.3164
0,6.0,1.0,1.0,0.87604632,11.2909
0,6.0,1.0,1.0,0.90708467,11.2858
0,6.0,1.0,1.0,0.87319577,11.2654
0,6.0,1.0,1.0,0.88697917,11.2552
0,6.0,1.0,1.0,0.90264946,11.2399
0,6.0,1.0,1.0,0.88351967,11.2246
0,6.0,1.0,1.0,0.91071679,11.2144
0,6.0,1.0,1.0,0.93557998,11.1991
0,6.0,1.0,1.0,0.88208008,11.1838
0,6.0,1.0,1.0,0.90088315,11.1787
0,6.0,1.0,1.0,0.92463235,11.1634
0,6.0,1.0,1.0,0.90339218,11.1481
0,6.0,1.0,1.0,0.93261719,11.1379
0,6.0,1.0,1.0,0.98870313,11.1277
0,6.0,1.0,1.0,0.98790126,11.1124
0,6.0,1.0,1.0,0.97240423,11.1073
0,6.0,1.0,1.0,0.963,11.092
0,6.0,1.0,1.0,0.91996206,11.0818
0,6.0,1.0,1.0,0.8994098,11.0716
0,6.0,1.0,1.0,0.90521848,11.0665
0,6.0,1.0,1.0,0.88983365,11.0563
0,6.0,1.0,1.0,0.8980245,11.0461
0,6.0,1.0,1.0,0.94560305,11.041
0,6.0,1.0,1.0,0.94561793,11.0257
0,6.0,1.0,1.0,0.92336467,11.0818
0,6.0,1.0,1.0,0.93395483,11.1379
0,6.0,1.0,1.0,0.94129326,11.1022
0,6.0,1.0,1.0,0.91773993,11.1022
0,6.0,1.0,1.0,0.90619883,11.194
0,6.0,1.0,1.0,0.92265625,11.2654
0,6.0,1.0,1.0,0.91510087,11.2348
0,6.0,1.0,1.0,0.89498391,11.1889
0,6.0,1.0,1.0,0.90810033,11.1532
0,6.0,1.0,1.0,0.91404573,11.1328
0,6.0,1.0,1.0,0.85645427,11.1328
0,6.0,1.0,1.0,0.90533685,11.1583
0,6.0,1.0,1.0,0.89723558,11.1277
0,6.0,1.0,1.0,0.88956926,11.1073
0,6.0,1.0,1.0,0.87900641,11.0869
0,6.0,1.0,1.0,0.80345676,11.0716
0,6.0,1.0,1.0,0.77742149,11.1073
0,6.0,1.0,1.0,0.83634999,11.2195
0,6.0,1.0,1.0,0.92454972,11.1889
0,6.0,1.0,1.0,0.98632813,11.143
0,6.0,1.0,1.0,0.96599265,11.1277
0,6.0,1.0,1.0,0.95683594,11.2756
0,6.0,1.0,1.0,0.97033446,11.3164
0,6.0,1.0,1.0,0.93212891,11.2501
0,6.0,1.0,1.0,0.91835435,11.2042
0,6.0,1.0,1.0,0.90340307,11.1634
0,6.0,1.0,1.0,0.81796875,11.1481
0,6.0,1.0,1.0,0.8432389,11.1175
0,6.0,1.0,1.0,0.89729959,11.1022
0,6.0,1.0,1.0,0.91674058,11.0869
0,6.0,1.0,1.0,0.95886381,11.0665
0,6.0,1.0,1.0,0.93523185,11.041
0,6.0,1.0,1.0,0.94423491,11.0257
0,6.0,1.0,1.0,0.97394783,11.0155
0,6.0,1.0,1.0,0.93601563,10.9951
0,6.0,1.0,1.0,0.91499335,10.9798
0,6.0,1.0,1.0,0.9274172,10.9747
0,6.0,1.0,1.0,0.89325105,11.0002
0,6.0,1.0,1.0,0.90457589,11.1328
0,6.0,1.0,1.0,0.94292355,11.2093
0,6.0,1.0,1.0,0.92299107,11.1634
0,6.0,1.0,1.0,0.9078125,11.1175
0,6.0,1.0,1.0,0.93592437,11.0767
0,6.0,1.0,1.0,0.92707257,11.0512
0,6.0,1.0,1.0,0.89983499,11.0257
0,6.0,1.0,1.0,0.90740993,11.0104
0,6.0,1.0,1.0,0.90217682,10.9951
0,6.0,1.0,1.0,0.85767663,10.9747
0,6.0,1.0,1.0,0.90315544,10.9747
0,6.0,1.0,1.0,0.92632516,10.9543
0,6.0,1.0,1.0,0.92029937,10.939
0,6.0,1.0,1.0,0.89876445,10.9237
0,6.0,1.0,1.0,0.92414953,10.9084
0,6.0,1.0,1.0,0.8984375,10.8931
0,6.0,1.0,1.0,0.86056083,10.8727
0,6.0,1.0,1.0,0.86070097,10.8625
0,6.0,1.0,1.0,0.85225184,10.8472
0,6.0,1.0,1.0,0.83365271,10.837
0,6.0,1.0,1.0,0.88823591,10.8421
0,6.0,1.0,1.0,0.92132646,10.8421
0,6.0,1.0,1.0,0.92175963,10.8268
0,6.0,1.0,1.0,0.9296875,10.8268
0,6.0,1.0,1.0,0.93222656,10.8166
0,6.0,1.0,1.0,0.88586528,10.8064
0,6.0,1.0,1.0,0.84019409,10.7962
0,6.0,1.0,1.0,0.85600385,10.7809
0,6.0,1.0,1.0,0.85592831,10.7707
0,6.0,1.0,1.0,0.86075044,10.7554
0,6.0,1.0,1.0,0.91993033,10.7503
0,6.0,1.0,1.0,0.92092704,10.735
0,6.0,1.0,1.0,0.91980502,10.7197
0,6.0,1.0,1.0,0.91866393,10.6993
0,6.0,1.0,1.0,0.88595412,10.6891
0,6.0,1.0,1.0,0.8484663,10.6738
0,6.0,1.0,1.0,0.87309966,10.6636
0,6.0,1.0,1.0,0.88753753,10.6432
0,6.0,1.0,1.0,0.88450405,10.6381
0,6.0,1.0,1.0,0.90655704,10.6228
0,6.0,1.0,1.0,0.90284455,10.6126
0,6.0,1.0,1.0,0.87262228,10.5973
0,6.0,1.0,1.0,0.8823902,10.5871
0,6.0,1.0,1.0,0.89585024,10.6279
0,6.0,1.0,1.0,0.83450218,10.6789
0,6.0,1.0,1.0,0.89187047,10.6432
0,6.0,1.0,1.0,0.95362156,10.6228
0,6.0,1.0,1.0,0.90542188,10.6126
0,6.0,1.0,1.0,0.86616233,10.6177
0,6.0,1.0,1.0,0.87763936,10.5973
0,6.0,1.0,1.0,0.80521845,10.6432
0,6.0,1.0,1.0,0.86088909,11.3215
0,6.0,1.0,1.0,0.93892346,11.7652
0,6.0,1.0,1.0,0.93359375,11.6785
0,6.0,1.0,1.0,0.93088295,11.5918
0,6.0,1.0,1.0,0.95174254,11.4898
0,6.0,1.0,1.0,0.92863089,11.4133
0,6.0,1.0,1.0,0.87864029,11.3572
0,6.0,1.0,1.0,0.88504716,11.3113
0,6.0,1.0,1.0,0.91289396,11.3368
0,6.0,1.0,1.0,0.87735752,11.4337
0,6.0,1.0,1.0,0.82485119,11.3725
0,6.0,1.0,1.0,0.84375,11.3011
0,6.0,1.0,1.0,0.86224197,11.3368
0,6.0,1.0,1.0,0.8441547,11.3368
0,7.0,1.0,1.0,,10.0567
0,7.0,1.0,1.0,,10.0363
0,7.0,1.0,1.0,,10.0261
0,7.0,1.0,1.0,,10.0516
0,7.0,1.0,1.0,,10.0618
0,7.0,1.0,1.0,,10.1791
0,7.0,1.0,1.0,,10.2811
0,7.0,1.0,1.0,,10.4239
0,7.0,1.0,1.0,,10.6024
0,7.0,1.0,1.0,,10.6126
0,7.0,1.0,1.0,,10.5565
0,7.0,1.0,1.0,,10.4953
0,7.0,1.0,1.0,,10.429
0,7.0,1.0,1.0,,10.3627
0,7.0,1.0,1.0,,10.3219
0,7.0,1.0,1.0,,10.2862
0,7.0,1.0,1.0,,10.2505
0,7.0,1.0,1.0,,10.2097
0,7.0,1.0,1.0,,10.1842
0,7.0,1.0,1.0,,10.1638
0,7.0,1.0,1.0,,10.123
0,7.0,1.0,1.0,,10.0975
0,7.0,1.0,1.0,,10.0873
0,7.0,1.0,1.0,,10.0618
0,7.0,1.0,1.0,,10.0516
0,7.0,1.0,1.0,,10.021
0,7.0,1.0,1.0,,10.0057
0,7.0,1.0,1.0,,9.9853
0,7.0,1.0,1.0,,9.9802
0,7.0,1.0,1.0,,9.9547
0,7.0,1.0,1.0,,9.9445
0,7.0,1.0,1.0,,9.9241
0,7.0,1.0,1.0,,9.9088
0,7.0,1.0,1.0,,9.9088
0,7.0,1.0,1.0,,9.8986
0,7.0,1.0,1.0,,9.9853
0,7.0,1.0,1.0,,10.0414
0,7.0,1.0,1.0,,10.021
0,7.0,1.0,1.0,,9.9904
0,7.0,1.0,1.0,,9.97
0,7.0,1.0,1.0,,9.9496
0,7.0,1.0,1.0,,9.9292
0,7.0,1.0,1.0,,9.9088
0,7.0,1.0,1.0,,9.8935
0,7.0,1.0,1.0,,9.8782
0,7.0,1.0,1.0,,9.8629
0,7.0,1.0,1.0,,9.8476
0,7.0,1.0,1.0,,9.8425
0,7.0,1.0,1.0,,9.8374
0,7.0,1.0,1.0,,9.9751
0,7.0,1.0,1.0,,10.0924
0,7.0,1.0,1.0,,10.0975
0,7.0,1.0,1.0,,10.072
0,7.0,1.0,1.0,,10.0261
0,7.0,1.0,1.0,,9.9853
0,7.0,1.0,1.0,,9.9598
0,7.0,1.0,1.0,,9.97
0,7.0,1.0,1.0,,9.9751
0,7.0,1.0,1.0,,10.0312
0,7.0,1.0,1.0,,10.1791
0,7.0,1.0,1.0,,10.1587
0,7.0,1.0,1.0,,10.1026
0,7.0,1.0,1.0,,10.0567
0,7.0,1.0,1.0,,10.0363
0,7.0,1.0,1.0,,10.0108
0,7.0,1.0,1.0,,10.0006
0,7.0,1.0,1.0,,10.0414
0,7.0,1.0,1.0,,10.0312
0,7.0,1.0,1.0,,10.0108
0,7.0,1.0,1.0,,9.97
0,7.0,1.0,1.0,,9.9547
0,7.0,1.0,1.0,,9.9241
0,7.0,1.0,1.0,,9.8986
0,7.0,1.0,1.0,,9.8884
0,7.0,1.0,1.0,,9.8629
0,7.0,1.0,1.0,,9.8476
0,7.0,1.0,1.0,,9.8374
0,7.0,1.0,1.0,,9.8374
0,7.0,1.0,1.0,,9.9241
0,7.0,1.0,1.0,,10.0363
0,7.0,1.0,1.0,,10.0363
0,7.0,1.0,1.0,,9.9853
0,7.0,1.0,1.0,,9.9445
0,7.0,1.0,1.0,,9.9139
0,7.0,1.0,1.0,,9.8986
0,7.0,1.0,1.0,,9.8782
0,7.0,1.0,1.0,,9.8986
0,7.0,1.0,1.0,,9.9445
0,7.0,1.0,1.0,,9.9343
0,7.0,1.0,1.0,,9.9649
0,7.0,1.0,1.0,,10.1944
0,7.0,1.0,1.0,,10.2352
0,7.0,1.0,1.0,,10.1995
0,7.0,1.0,1.0,,10.174
0,7.0,1.0,1.0,,10.123
0,7.0,1.0,1.0,,10.1026
0,7.0,1.0,1.0,,10.0771
0,7.0,1.0,1.0,,10.072
0,7.0,1.0,1.0,,10.2709
0,7.0,1.0,1.0,,10.429
0,7.0,1.0,1.0,,10.4188
0,7.0,1.0,1.0,,10.3627
0,7.0,1.0,1.0,,10.3117
0,7.0,1.0,1.0,,10.3729
0,7.0,1.0,1.0,,10.5973
0,7.0,1.0,1.0,,10.6687
0,7.0,1.0,1.0,,10.5718
0,7.0,1.0,1.0,,10.4749
0,7.0,1.0,1.0,,10.3933
0,7.0,1.0,1.0,,10.3219
0,7.0,1.0,1.0,,10.2811
0,7.0,1.0,1.0,,10.2352
0,7.0,1.0,1.0,,10.2964
0,7.0,1.0,1.0,,10.4443
0,7.0,1.0,1.0,,10.4239
0,7.0,1.0,1.0,,10.3576
0,7.0,1.0,1.0,,10.3066
0,7.0,1.0,1.0,,10.2811
0,7.0,1.0,1.0,,10.2352
0,7.0,1.0,1.0,,10.2352
0,7.0,1.0,1.0,,10.2097
0,7.0,1.0,1.0,,10.1944
0,7.0,1.0,1.0,,10.1944
0,7.0,1.0,1.0,,10.1791
0,7.0,1.0,1.0,,10.1587
0,7.0,1.0,1.0,,10.1536
0,7.0,1.0,1.0,,10.276
0,7.0,1.0,1.0,,10.5259
0,7.0,1.0,1.0,,10.9696
0,7.0,1.0,1.0,,11.4694
0,7.0,1.0,1.0,,11.7652
0,7.0,1.0,1.0,,11.7193
0,7.0,1.0,1.0,,11.5051
0,7.0,1.0,1.0,,11.2756
0,7.0,1.0,1.0,,11.1481
0,7.0,1.0,1.0,,11.0767
0,7.0,1.0,1.0,,11.0563
0,7.0,1.0,1.0,,11.0308
0,7.0,1.0,1.0,,10.9492
0,7.0,1.0,1.0,,10.8727
0,7.0,1.0,1.0,,10.7911
0,7.0,1.0,1.0,,10.7248
0,8.0,1.0,1.0,,7.5424
0,8.0,1.0,1.0,,7.5424
0,8.0,1.0,1.0,,7.5067
0,8.0,1.0,1.0,,7.4812
0,8.0,1.0,1.0,,7.4608
0,8.0,1.0,1.0,,7.4506
0,8.0,1.0,1.0,,7.4506
0,8.0,1.0,1.0,,7.624
0,8.0,1.0,1.0,,7.8535
0,8.0,1.0,1.0,,7.777
0,8.0,1.0,1.0,,7.6699
0,8.0,1.0,1.0,,7.6138
0,8.0,1.0,1.0,,7.6036
0,8.0,1.0,1.0,,7.6495
0,8.0,1.0,1.0,,7.6546
0,8.0,1.0,1.0,,7.6138
0,8.0,1.0,1.0,,7.5679
0,8.0,1.0,1.0,,7.5373
0,8.0,1.0,1.0,,7.522
0,8.0,1.0,1.0,,7.5067
0,8.0,1.0,1.0,,7.4863
0,8.0,1.0,1.0,,7.4761
0,8.0,1.0,1.0,,7.471
0,8.0,1.0,1.0,,7.4557
0,8.0,1.0,1.0,,7.4404
0,8.0,1.0,1.0,,7.4302
0,8.0,1.0,1.0,,7.4149
0,8.0,1.0,1.0,,7.3945
0,8.0,1.0,1.0,,7.3843
0,8.0,1.0,1.0,,7.3792
0,8.0,1.0,1.0,,7.3639
0,8.0,1.0,1.0,,7.3537
0,8.0,1.0,1.0,,7.3435
0,8.0,1.0,1.0,,7.3384
0,8.0,1.0,1.0,,7.3231
0,8.0,1.0,1.0,,7.3384
0,8.0,1.0,1.0,,7.3231
0,8.0,1.0,1.0,,7.3129
0,8.0,1.0,1.0,,7.369
0,8.0,1.0,1.0,,7.4149
0,8.0,1.0,1.0,,7.3741
0,8.0,1.0,1.0,,7.3537
0,8.0,1.0,1.0,,7.3282
0,8.0,1.0,1.0,,7.318
0,8.0,1.0,1.0,,7.2925
0,8.0,1.0,1.0,,7.2772
0,8.0,1.0,1.0,,7.2772
0,8.0,1.0,1.0,,7.2619
0,8.0,1.0,1.0,,7.2517
0,8.0,1.0,1.0,,7.2415
0,8.0,1.0,1.0,,7.2262
0,8.0,1.0,1.0,,7.216
0,8.0,1.0,1.0,,7.2058
0,8.0,1.0,1.0,,7.1956
0,8.0,1.0,1.0,,7.1905
0,8.0,1.0,1.0,,7.1905
0,8.0,1.0,1.0,,7.5832
0,8.0,1.0,1.0,,8.0626
0,8.0,1.0,1.0,,8.0116
0,8.0,1.0,1.0,,7.9504
0,8.0,1.0,1.0,,7.828
0,8.0,1.0,1.0,,7.7515
0,8.0,1.0,1.0,,7.7311
0,8.0,1.0,1.0,,7.6801
0,8.0,1.0,1.0,,7.6189
0,8.0,1.0,1.0,,7.573
0,8.0,1.0,1.0,,7.5424
0,8.0,1.0,1.0,,7.5118
0,8.0,1.0,1.0,,7.4812
0,8.0,1.0,1.0,,7.4659
0,8.0,1.0,1.0,,7.5679
0,8.0,1.0,1.0,,7.5271
0,8.0,1.0,1.0,,7.4761
0,8.0,1.0,1.0,,7.4404
0,8.0,1.0,1.0,,7.42
0,8.0,1.0,1.0,,7.3945
0,8.0,1.0,1.0,,7.3843
0,8.0,1.0,1.0,,7.3843
0,8.0,1.0,1.0,,7.369
0,8.0,1.0,1.0,,7.3537
0,8.0,1.0,1.0,,7.3333
0,8.0,1.0,1.0,,7.318
0,8.0,1.0,1.0,,7.3078
0,8.0,1.0,1.0,,7.3078
0,8.0,1.0,1.0,,7.318
0,8.0,1.0,1.0,,7.2976
0,8.0,1.0,1.0,,7.2925
0,8.0,1.0,1.0,,7.3639
0,8.0,1.0,1.0,,7.4098
0,8.0,1.0,1.0,,7.369
0,8.0,1.0,1.0,,7.3384
0,8.0,1.0,1.0,,7.3231
0,8.0,1.0,1.0,,7.3078
0,8.0,1.0,1.0,,7.2874
0,8.0,1.0,1.0,,7.3333
0,8.0,1.0,1.0,,7.5832
0,8.0,1.0,1.0,,7.8688
0,8.0,1.0,1.0,,7.777
0,8.0,1.0,1.0,,7.6597
0,8.0,1.0,1.0,,7.5883
0,8.0,1.0,1.0,,7.5373
0,8.0,1.0,1.0,,7.5118
0,8.0,1.0,1.0,,7.5169
0,8.0,1.0,1.0,,7.522
0,8.0,1.0,1.0,,7.4863
0,8.0,1.0,1.0,,7.4557
0,8.0,1.0,1.0,,7.4659
0,8.0,1.0,1.0,,7.4404
0,8.0,1.0,1.0,,7.4149
0,8.0,1.0,1.0,,7.471
0,8.0,1.0,1.0,,7.522
0,8.0,1.0,1.0,,7.471
0,8.0,1.0,1.0,,7.4353
0,8.0,1.0,1.0,,7.4455
0,8.0,1.0,1.0,,7.4404
0,8.0,1.0,1.0,,7.4047
0,8.0,1.0,1.0,,7.3945
0,8.0,1.0,1.0,,7.4353
0,8.0,1.0,1.0,,7.4302
0,8.0,1.0,1.0,,7.3996
0,8.0,1.0,1.0,,7.3792
0,8.0,1.0,1.0,,7.3588
0,8.0,1.0,1.0,,7.3435
0,8.0,1.0,1.0,,7.3282
0,8.0,1.0,1.0,,7.3333
0,8.0,1.0,1.0,,7.3588
0,8.0,1.0,1.0,,7.3384
0,8.0,1.0,1.0,,7.3231
0,8.0,1.0,1.0,,7.3231
0,8.0,1.0,1.0,,7.3078
0,8.0,1.0,1.0,,7.2925
0,8.0,1.0,1.0,,7.2925
0,8.0,1.0,1.0,,7.4608
0,8.0,1.0,1.0,,7.4914
0,8.0,1.0,1.0,,7.4302
0,8.0,1.0,1.0,,7.5679
0,8.0,1.0,1.0,,7.8331
0,8.0,1.0,1.0,,7.8688
0,8.0,1.0,1.0,,7.7158
0,8.0,1.0,1.0,,7.7617
0,8.0,1.0,1.0,,7.726
0,8.0,1.0,1.0,,7.6342
0,9.0,1.0,1.0,,4.3855
0,9.0,1.0,1.0,,4.3651
0,9.0,1.0,1.0,,4.3498
0,9.0,1.0,1.0,,4.3294
0,9.0,1.0,1.0,,4.3039
0,9.0,1.0,1.0,,4.2937
0,9.0,1.0,1.0,,4.2784
0,9.0,1.0,1.0,,4.258
0,9.0,1.0,1.0,,4.2376
0,9.0,1.0,1.0,,4.2274
0,9.0,1.0,1.0,,4.2121
0,9.0,1.0,1.0,,4.1968
0,9.0,1.0,1.0,,4.1866
0,9.0,1.0,1.0,,4.1764
0,9.0,1.0,1.0,,4.1611
0,9.0,1.0,1.0,,4.1458
0,9.0,1.0,1.0,,4.1305
0,9.0,1.0,1.0,,4.1203
0,9.0,1.0,1.0,,4.105
0,9.0,1.0,1.0,,4.0999
0,9.0,1.0,1.0,,4.0948
0,9.0,1.0,1.0,,4.0846
0,9.0,1.0,1.0,,4.0693
0,9.0,1.0,1.0,,4.054
0,9.0,1.0,1.0,,4.0438
0,9.0,1.0,1.0,,4.0336
0,9.0,1.0,1.0,,4.0234
0,9.0,1.0,1.0,,4.0183
0,9.0,1.0,1.0,,4.0081
0,9.0,1.0,1.0,,3.9928
0,9.0,1.0,1.0,,3.9826
0,9.0,1.0,1.0,,3.9724
0,9.0,1.0,1.0,,3.9622
0,9.0,1.0,1.0,,3.952
0,9.0,1.0,1.0,,3.9418
0,9.0,1.0,1.0,,3.9316
0,9.0,1.0,1.0,,3.9214
0,9.0,1.0,1.0,,3.9112
0,9.0,1.0,1.0,,3.9061
0,9.0,1.0,1.0,,3.8959
0,9.0,1.0,1.0,,3.8857
0,9.0,1.0,1.0,,3.8755
0,9.0,1.0,1.0,,3.8704
0,9.0,1.0,1.0,,3.8653
0,9.0,1.0,1.0,,3.8551
0,9.0,1.0,1.0,,3.8449
0,9.0,1.0,1.0,,3.8296
0,9.0,1.0,1.0,,3.8245
0,9.0,1.0,1.0,,3.8143
0,9.0,1.0,1.0,,3.8041
